date,ahire-big_avg_retail_price,ahire-big_avg_wholesale_price,ahire-small_avg_retail_price,ahire-small_avg_wholesale_price,boal-big_avg_retail_price,boal-big_avg_wholesale_price,boal-small_avg_retail_price,boal-small_avg_wholesale_price,chitol-(big)_avg_retail_price,chitol-(big)_avg_wholesale_price,chitol-(small)_avg_retail_price,chitol-(small)_avg_wholesale_price,dried kachki_avg_retail_price,dried kachki_avg_wholesale_price,dried laitta_avg_retail_price,dried laitta_avg_wholesale_price,dried puti_avg_retail_price,dried puti_avg_wholesale_price,dried rupchanda_avg_retail_price,dried rupchanda_avg_wholesale_price,dried shrimp_avg_retail_price,dried shrimp_avg_wholesale_price,dried surma_avg_retail_price,dried surma_avg_wholesale_price,grass carp_avg_retail_price,grass carp_avg_wholesale_price,hilsha_avg_retail_price,hilsha_avg_wholesale_price,kai_avg_retail_price,kai_avg_wholesale_price,katla (local)_avg_retail_price,katla (local)_avg_wholesale_price,katla-big (above 5 kg)_avg_retail_price,katla-big (above 5 kg)_avg_wholesale_price,katla-imported_avg_retail_price,katla-imported_avg_wholesale_price,katla-medium (2.50-4.50 kg)_avg_retail_price,katla-medium (2.50-4.50 kg)_avg_wholesale_price,katla-small (1.50-2.00 kg)_avg_retail_price,katla-small (1.50-2.00 kg)_avg_wholesale_price,koral_avg_retail_price,koral_avg_wholesale_price,magur_avg_retail_price,magur_avg_wholesale_price,mregal-big_avg_retail_price,mregal-big_avg_wholesale_price,mregal-small_avg_retail_price,mregal-small_avg_wholesale_price,pangash (big)_avg_retail_price,pangash (big)_avg_wholesale_price,pangash (small)_avg_retail_price,pangash (small)_avg_wholesale_price,poah_avg_retail_price,poah_avg_wholesale_price,rita_avg_retail_price,rita_avg_wholesale_price,ruhi (imported) big (above 5 kg)_avg_retail_price,ruhi (imported) big (above 5 kg)_avg_wholesale_price,ruhi (imported) medium (2.50-4.50 kg)_avg_retail_price,ruhi (imported) medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (imported) small (1.50-2.00 kg)_avg_retail_price,ruhi (imported) small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) - medium (2.50-4.50 kg)_avg_retail_price,ruhi (local) - medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (local) - small (1.50-2.00 kg)_avg_retail_price,ruhi (local) - small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) big (above 5 kg)_avg_retail_price,ruhi (local) big (above 5 kg)_avg_wholesale_price,rupchanda_avg_retail_price,rupchanda_avg_wholesale_price,salted hilsha_avg_retail_price,salted hilsha_avg_wholesale_price,shrimp bagda_avg_retail_price,shrimp bagda_avg_wholesale_price,shrimp golda_avg_retail_price,shrimp golda_avg_wholesale_price,shrimp-small_avg_retail_price,shrimp-small_avg_wholesale_price,silver carp_avg_retail_price,silver carp_avg_wholesale_price,singhi_avg_retail_price,singhi_avg_wholesale_price,telapia_nilotica_avg_retail_price,telapia_nilotica_avg_wholesale_price
2020-04-22,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,176.5,17095.0,681.0,80579.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,292.0,27857.0,253.0,24117.0,600.0,60500.0,657.0,62667.0,215.5,20250.0,167.0,15824.0,133.5,12154.0,116.5,10747.0,425.0,40000.0,,,237.5,23000.0,271.0,25750.0,247.0,23400.0,323.5,30192.0,282.5,26865.0,289.0,28125.0,733.5,70000.0,,,587.5,57500.0,840.0,76250.0,548.0,53667.0,147.5,13771.0,608.5,56250.0,140.0,12855.0
2020-04-23,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17143.0,686.0,81400.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,291.5,27955.0,253.0,24100.0,600.0,60500.0,627.0,59500.0,217.5,20536.0,167.5,15861.0,133.5,12111.0,116.0,10726.0,425.0,40000.0,,,237.5,23000.0,271.0,25750.0,245.5,23500.0,323.5,30192.0,282.5,26865.0,289.5,28214.0,733.5,70000.0,,,587.5,57500.0,840.0,76250.0,548.0,53667.0,148.0,13771.0,580.0,53000.0,140.0,12882.0
2020-04-24,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,176.0,17000.0,686.0,80842.0,284.0,27333.0,258.0,24667.0,356.5,34000.0,,,287.5,27650.0,253.0,24143.0,600.0,60500.0,613.0,55000.0,220.0,20692.0,168.0,15889.0,134.5,12192.0,117.5,10835.0,425.0,40000.0,,,237.5,23000.0,268.0,25700.0,245.5,23500.0,330.0,30458.0,284.0,26960.0,286.0,27921.0,750.0,70000.0,,,587.5,57500.0,855.0,77500.0,548.0,53667.0,147.0,13682.0,593.0,53750.0,138.0,12708.0
2020-04-25,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,176.5,17000.0,680.0,79789.0,284.0,27333.0,258.0,24667.0,356.5,34000.0,,,288.0,27476.0,251.5,23967.0,600.0,60500.0,632.0,52667.0,218.5,20538.0,168.0,15833.0,135.0,12192.0,117.5,10865.0,425.0,40000.0,,,237.5,23000.0,275.0,26000.0,245.5,23500.0,327.5,30625.0,285.0,27060.0,291.5,28425.0,750.0,70000.0,,,587.5,57500.0,855.0,77500.0,548.0,53667.0,147.5,13721.0,627.0,53750.0,138.5,12743.0
2020-04-26,725.0,95000.0,650.0,65000.0,675.0,71667.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,179.5,17375.0,704.5,83000.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,293.5,28173.0,251.0,23986.0,600.0,60500.0,660.0,59500.0,212.0,20000.0,170.0,16024.0,135.5,12290.0,117.0,10785.0,425.0,40000.0,,,237.5,23000.0,279.0,26375.0,245.5,23500.0,329.5,30821.0,283.5,26871.0,290.5,28304.0,750.0,70000.0,,,600.0,58333.0,835.0,77500.0,548.0,53667.0,148.0,13859.0,608.5,53000.0,138.0,12682.0
2020-04-27,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.0,17190.0,699.5,83050.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,292.5,27955.0,252.0,24032.0,600.0,60500.0,660.0,59500.0,215.5,20286.0,167.5,15806.0,134.0,12130.0,116.5,10769.0,425.0,40000.0,,,237.5,23000.0,275.0,26000.0,245.5,23500.0,327.5,30625.0,284.0,27000.0,290.0,28214.0,750.0,70000.0,,,587.5,57500.0,835.0,77500.0,548.0,53667.0,148.5,13871.0,608.5,53000.0,139.0,12803.0
2020-04-28,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.0,17190.0,703.5,83550.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,294.5,28143.0,253.0,24133.0,600.0,60500.0,690.0,63333.0,215.5,20286.0,167.5,15833.0,134.0,12130.0,116.5,10769.0,425.0,40000.0,,,237.5,23000.0,273.0,26000.0,245.5,23500.0,327.5,30625.0,283.5,26942.0,284.5,27725.0,750.0,70000.0,,,587.5,57500.0,835.0,77500.0,548.0,53667.0,148.0,13897.0,608.5,53000.0,138.5,12770.0
2020-04-29,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,174.5,16900.0,705.5,83800.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,294.5,28045.0,251.5,24000.0,600.0,60500.0,660.0,59500.0,216.0,20357.0,167.5,15861.0,134.0,12137.0,116.5,10797.0,425.0,40000.0,,,237.5,23000.0,275.0,26000.0,245.5,23500.0,327.5,30625.0,284.5,27019.0,290.0,28214.0,750.0,70000.0,,,587.5,57500.0,835.0,77500.0,548.0,53667.0,149.0,13929.0,608.5,53000.0,139.0,12829.0
2020-04-30,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.0,17167.0,705.5,84800.0,265.0,24500.0,258.0,24667.0,356.5,34000.0,,,294.0,27955.0,251.0,24000.0,600.0,60500.0,660.0,59500.0,214.0,20143.0,167.5,15861.0,133.5,12137.0,116.5,10797.0,425.0,40000.0,,,237.5,23000.0,273.0,25833.0,245.5,23500.0,327.5,30625.0,283.0,26904.0,290.0,28214.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,548.0,53667.0,149.0,13957.0,608.5,53000.0,139.0,12829.0
2020-05-01,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,541.5,48000.0,500.0,50000.0,,,850.0,86000.0,,,135.0,13000.0,600.0,75000.0,475.0,45000.0,260.0,25000.0,350.0,32000.0,,,300.0,28200.0,229.0,21250.0,,,650.0,60000.0,218.0,20200.0,139.0,12750.0,153.5,13667.0,122.5,11317.0,,,,,,,265.0,25000.0,290.0,27000.0,338.5,30167.0,261.0,24200.0,339.0,32000.0,,,,,,,650.0,60000.0,,,157.0,14000.0,600.0,65000.0,146.5,12833.0
2020-05-02,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,541.5,48000.0,500.0,50000.0,,,850.0,86000.0,,,135.0,13000.0,600.0,75000.0,475.0,45000.0,260.0,25000.0,350.0,32000.0,,,288.5,27167.0,229.0,21250.0,,,650.0,60000.0,218.0,20200.0,162.5,14833.0,141.5,12500.0,118.0,10843.0,,,,,,,265.0,25000.0,290.0,27000.0,319.0,29625.0,261.0,24200.0,318.0,26060.0,,,,,,,650.0,60000.0,350.0,32000.0,157.0,14000.0,600.0,65000.0,146.5,12833.0
2020-05-03,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,177.5,17048.0,702.5,84550.0,265.0,24500.0,261.0,24667.0,356.5,34000.0,,,294.0,27955.0,251.5,24000.0,600.0,60500.0,660.0,59500.0,214.0,20143.0,168.0,15833.0,133.0,12100.0,116.5,10754.0,425.0,40000.0,,,237.5,23000.0,273.0,25833.0,245.5,23500.0,327.5,30625.0,283.5,26942.0,289.0,28214.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,548.0,53667.0,148.5,13871.0,608.5,53000.0,139.0,12803.0
2020-05-04,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,177.5,17048.0,693.5,82550.0,265.0,24500.0,261.0,24667.0,356.5,34000.0,,,294.0,28409.0,251.5,24226.0,600.0,60500.0,660.0,59500.0,212.0,19929.0,168.0,15806.0,133.0,12100.0,116.5,10749.0,425.0,40000.0,,,237.5,23000.0,273.0,25833.0,245.5,23500.0,327.5,31458.0,283.0,26942.0,289.0,28214.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,560.0,55333.0,148.5,13929.0,608.5,53000.0,139.0,12816.0
2020-05-05,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,60500.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.0,17143.0,693.5,82300.0,265.0,24500.0,261.0,24667.0,356.5,34000.0,,,294.0,28409.0,251.5,24226.0,600.0,60500.0,660.0,59500.0,212.0,19929.0,168.0,15833.0,133.0,12093.0,116.5,10749.0,425.0,40000.0,,,237.5,23000.0,273.0,25833.0,245.5,23500.0,327.5,31458.0,283.5,26942.0,289.0,28214.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,560.0,55333.0,148.5,13929.0,608.5,53000.0,139.0,12803.0
2020-05-06,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,537.5,51000.0,500.0,50000.0,,,850.0,86000.0,,,212.5,19500.0,750.0,83500.0,475.0,45000.0,,,335.0,30000.0,,,276.0,26200.0,249.0,23500.0,,,578.5,56000.0,240.0,22000.0,167.5,15500.0,126.0,10500.0,113.0,9980.0,,,,,,,277.5,26000.0,,,317.5,31500.0,288.5,27000.0,339.0,32000.0,,,,,,,650.0,60000.0,,,151.5,13500.0,505.0,52500.0,140.5,12214.0
2020-05-07,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.5,17238.0,698.0,81684.0,265.0,24500.0,261.0,24667.0,356.5,34000.0,,,294.0,28318.0,252.5,24250.0,600.0,60500.0,677.0,62000.0,210.0,20000.0,170.0,16000.0,132.5,12056.0,116.5,10718.0,425.0,40000.0,,,237.5,23000.0,266.5,25000.0,245.5,23500.0,327.5,31292.0,285.0,27100.0,289.0,28214.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,560.0,55333.0,149.0,14014.0,608.5,53000.0,138.5,12855.0
2020-05-08,,,,,,,,,,,,,,,475.0,42000.0,,,,,975.0,92000.0,,,,,,,,,,,335.0,30000.0,,,265.0,24000.0,,,,,,,225.0,20000.0,,,,,105.0,9400.0,,,,,,,,,,,,,225.0,20000.0,310.0,27000.0,,,,,,,,,,,,,,,155.0,14000.0
2020-05-09,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,537.5,51000.0,500.0,50000.0,,,850.0,86000.0,,,150.0,14000.0,625.0,80000.0,475.0,45000.0,,,335.0,30000.0,,,277.0,26000.0,218.5,20667.0,,,750.0,70000.0,218.0,20333.0,139.0,12750.0,116.5,11500.0,110.0,10350.0,,,,,,,,,,,300.0,29333.0,250.0,23500.0,366.5,34333.0,,,,,,,650.0,60000.0,,,133.5,12667.0,600.0,65000.0,139.0,12500.0
2020-05-10,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17190.0,707.0,84550.0,265.0,24500.0,261.0,24667.0,356.5,33500.0,,,294.0,28318.0,252.0,24371.0,600.0,60500.0,677.0,62000.0,212.5,20357.0,168.0,15944.0,132.5,12074.0,116.5,10783.0,425.0,40000.0,,,237.5,23000.0,266.5,25000.0,245.5,23500.0,327.5,31458.0,283.5,27058.0,287.5,28024.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,560.0,55333.0,148.5,14014.0,608.5,53000.0,138.5,12882.0
2020-05-11,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,585.0,50800.0,500.0,50000.0,,,850.0,86000.0,,,178.5,17300.0,710.0,85053.0,265.0,24500.0,263.0,24667.0,356.5,33500.0,,,294.5,28381.0,252.5,24417.0,600.0,60500.0,677.0,62000.0,212.5,20357.0,168.0,15944.0,134.0,12173.0,117.5,10879.0,425.0,40000.0,,,237.5,23000.0,266.5,25000.0,245.0,23333.0,327.5,31458.0,283.5,27038.0,288.0,28025.0,750.0,70000.0,,,562.5,55000.0,835.0,77500.0,560.0,55333.0,149.0,14015.0,608.5,53000.0,139.0,12851.0
2020-05-12,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17190.0,700.0,83095.0,269.0,24500.0,263.0,24667.0,366.5,34667.0,,,298.5,28909.0,252.0,24371.0,600.0,60500.0,677.0,62000.0,212.5,20357.0,168.0,15944.0,133.0,12111.0,117.0,10811.0,425.0,40000.0,,,237.5,23000.0,266.5,25000.0,245.5,23500.0,327.5,31458.0,283.5,27058.0,288.5,28119.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,148.5,14014.0,608.5,53000.0,138.5,12882.0
2020-05-13,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17190.0,712.0,84762.0,269.0,24500.0,263.0,24667.0,366.5,34667.0,,,298.5,28909.0,248.5,23953.0,600.0,60500.0,677.0,62000.0,212.0,20107.0,168.0,15944.0,132.5,12074.0,117.0,10811.0,425.0,40000.0,,,237.5,23000.0,266.5,25000.0,245.5,23500.0,327.5,31458.0,283.5,27058.0,288.5,28071.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,148.5,14029.0,608.5,53000.0,138.0,12803.0
2020-05-14,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17190.0,713.0,84762.0,269.0,24500.0,263.0,24667.0,366.5,34667.0,,,293.0,28091.0,247.0,23766.0,600.0,60500.0,677.0,62000.0,212.5,20143.0,168.5,15944.0,132.5,12074.0,117.0,10811.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,316.5,29917.0,283.5,27058.0,289.0,28071.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,148.5,14043.0,608.5,53000.0,138.0,12803.0
2020-05-15,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,537.5,51000.0,500.0,50000.0,,,850.0,86000.0,,,,,600.0,75000.0,475.0,45000.0,,,335.0,30000.0,,,290.0,27000.0,255.0,24000.0,,,750.0,70000.0,240.0,22000.0,150.0,14000.0,,,120.0,11200.0,,,,,,,,,,,375.0,35000.0,250.0,23500.0,405.0,38500.0,,,,,,,650.0,60000.0,,,160.0,16000.0,600.0,65000.0,152.5,14000.0
2020-05-16,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,537.5,51000.0,500.0,50000.0,,,850.0,86000.0,,,,,625.0,67500.0,475.0,45000.0,,,335.0,30000.0,,,290.0,27000.0,297.5,26500.0,,,750.0,70000.0,240.0,22000.0,150.0,14000.0,155.0,14000.0,120.0,11200.0,,,,,,,,,,,317.5,31500.0,276.5,25333.0,405.0,38500.0,,,,,,,650.0,60000.0,,,160.0,16000.0,600.0,65000.0,152.5,14000.0
2020-05-17,725.0,95000.0,650.0,65000.0,683.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,178.0,17300.0,706.5,82952.0,261.0,24500.0,263.0,24667.0,366.5,34667.0,,,290.5,27909.0,246.5,23726.0,600.0,60500.0,651.5,62000.0,212.5,20143.0,168.5,15944.0,133.5,12135.0,117.5,10821.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.0,23333.0,313.0,29708.0,283.5,27058.0,289.0,28071.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,148.0,13985.0,587.0,53000.0,138.5,12770.0
2020-05-18,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,176.5,17167.0,703.0,82952.0,261.0,24500.0,263.0,24667.0,366.5,34667.0,,,290.5,27909.0,246.0,23672.0,575.0,60500.0,651.5,62000.0,211.5,20143.0,168.5,15944.0,132.5,12056.0,117.0,10740.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,311.5,29625.0,283.0,26942.0,289.0,28071.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,147.0,13957.0,587.0,53000.0,138.0,12776.0
2020-05-19,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,176.5,17190.0,706.5,84143.0,261.0,24500.0,263.0,24667.0,366.5,34667.0,,,290.5,27909.0,246.0,23672.0,575.0,60500.0,651.5,62000.0,211.5,20143.0,168.5,15944.0,132.5,12074.0,117.0,10754.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,311.5,29625.0,282.5,26962.0,289.0,28071.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,147.0,13986.0,587.0,53000.0,138.0,12776.0
2020-05-20,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,176.5,17190.0,707.5,84143.0,252.5,23250.0,263.0,24667.0,366.5,34667.0,,,294.0,28167.0,250.5,24083.0,575.0,60500.0,618.5,57000.0,211.5,20143.0,168.5,15944.0,132.5,12093.0,115.5,10588.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,319.0,30136.0,283.0,26923.0,292.0,28475.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,146.5,13897.0,569.0,49000.0,138.0,12743.0
2020-05-21,700.0,95000.0,650.0,65000.0,675.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,575.0,49000.0,500.0,50000.0,,,850.0,86000.0,,,209.0,20500.0,633.5,80000.0,362.5,40000.0,,,366.5,34667.0,,,297.0,27333.0,254.0,24000.0,550.0,,587.5,50000.0,240.5,23000.0,160.0,15000.0,127.5,11500.0,113.0,10225.0,,,,,275.0,26000.0,265.0,25000.0,267.5,25500.0,375.0,35000.0,291.5,24667.0,367.0,35000.0,650.0,,,,,,687.5,62500.0,575.0,55000.0,168.5,17000.0,575.0,45000.0,143.0,13600.0
2020-05-22,,,,,,,,,,,,,,,475.0,42000.0,,,,,975.0,92000.0,,,147.5,15000.0,,,,,,,335.0,30000.0,,,265.0,24000.0,230.0,22000.0,,,,,225.0,20000.0,,,115.0,10500.0,100.0,8950.0,,,,,,,,,245.0,24000.0,,,225.0,20000.0,310.0,27000.0,,,,,,,,,,,120.0,14000.0,,,140.0,14000.0
2020-05-23,,,,,,,,,,,,,,,475.0,42000.0,,,,,975.0,92000.0,,,147.5,15000.0,,,,,,,335.0,30000.0,,,265.0,24000.0,230.0,22000.0,,,,,225.0,20000.0,,,115.0,10500.0,100.0,8950.0,,,,,,,,,245.0,24000.0,,,225.0,20000.0,310.0,27000.0,,,,,,,,,,,120.0,14000.0,,,140.0,14000.0
2020-05-24,900.0,95000.0,650.0,65000.0,900.0,95000.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,600.0,60000.0,500.0,50000.0,,,725.0,80000.0,,,147.5,15000.0,600.0,75000.0,425.0,40000.0,,,,,,,315.0,30000.0,242.5,23000.0,,,550.0,50000.0,255.0,24000.0,150.0,14000.0,115.0,10500.0,115.0,10750.0,,,,,,,,,245.0,24000.0,375.0,35000.0,275.0,27000.0,500.0,50000.0,,,,,,,650.0,60000.0,,,140.0,15000.0,475.0,45000.0,137.5,14000.0
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,680.0,85000.0,,,,,,,,,280.0,27000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,29000.0,,,,,,,,,,,,,,,,
2020-05-27,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.5,17238.0,720.5,85300.0,252.5,23250.0,260.5,24667.0,366.5,34667.0,,,292.5,28068.0,246.5,23672.0,575.0,60500.0,618.5,57000.0,211.5,20143.0,168.5,15944.0,132.5,12074.0,117.0,10718.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,316.5,30208.0,283.0,26962.0,291.5,28167.0,750.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,147.5,13985.0,569.0,49000.0,138.0,12776.0
2020-05-28,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.5,17238.0,721.0,85300.0,252.5,23250.0,262.0,24667.0,366.5,34667.0,,,292.5,28068.0,246.0,23641.0,575.0,60500.0,618.5,57000.0,212.0,20179.0,168.5,15944.0,132.5,12074.0,116.5,10726.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,316.5,30208.0,283.0,26942.0,289.5,28167.0,733.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,148.0,13929.0,569.0,49000.0,138.0,12776.0
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,28000.0,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,26000.0,,,290.0,28000.0,,,,,,,,,,,,,,,,
2020-05-31,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.5,17238.0,730.0,85800.0,252.5,23250.0,262.0,24667.0,366.5,34667.0,,,291.0,27841.0,247.5,23891.0,575.0,60500.0,618.5,57000.0,211.5,20143.0,168.5,15944.0,132.5,12093.0,117.0,10769.0,425.0,40000.0,,,240.0,23000.0,266.5,25000.0,245.5,23500.0,315.0,30125.0,283.5,27154.0,289.5,28167.0,733.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,146.5,13957.0,569.0,49000.0,138.0,12776.0
2020-06-01,700.0,95000.0,650.0,65000.0,666.5,77500.0,525.0,50000.0,900.0,95000.0,550.0,50000.0,675.0,65000.0,605.0,51400.0,500.0,50000.0,,,850.0,86000.0,,,177.0,17190.0,730.0,85800.0,252.5,23250.0,251.0,22667.0,366.5,34667.0,,,291.0,27841.0,247.0,23859.0,575.0,60500.0,618.5,57000.0,211.5,20143.0,168.5,15944.0,132.5,12093.0,117.0,10754.0,425.0,40000.0,,,237.5,23000.0,267.5,24833.0,225.0,21333.0,312.0,29654.0,283.0,27038.0,290.0,28114.0,733.0,70000.0,,,562.5,55000.0,855.0,77500.0,560.0,55333.0,146.5,13929.0,569.0,49000.0,138.0,12776.0
